, Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
12199,21,8766605,9,15,103,188,24,0,11.44444444,9.153020145,34,0,12.53333333,14.54975045,33.19414984,2.737661843,381156.7391,995818.8783,3324653,3,5989447,748680.875,1398806.734,3367136,3,8766485,626177.5,1230030.395,3324653,3,0,0,0,0,296,488,1.026623191,1.711038652,0,34,11.64,12.55282173,157.5733333,0,0,0,1,0,0,0,0,1,12.125,11.44444444,12.53333333,296,0,0,0,0,0,0,9,103,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,1
12200,22,11986225,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,396.5385265,4.421742459,230504.3269,622658.3654,2321654,26,9799022,489951.1,865449.1537,2364541,475,12000000,386648.9032,772531.1392,2321654,41,0,0,0,0,680,1032,1.752011163,2.669731296,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,2
12201,21,8102670,9,15,103,188,26,0,11.44444444,9.342257638,34,0,12.53333333,14.54975045,35.91408758,2.961986604,352290.0,918103.8629,3018399,3,5041231,630153.875,1167431.716,2658202,3,8102585,578756.0714,1133725.722,3018399,3,0,0,0,0,296,488,1.110744977,1.851241628,0,34,11.64,12.59920632,158.74,0,0,0,1,0,0,0,0,1,12.125,11.44444444,12.53333333,296,0,0,0,0,0,0,9,103,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,1
12202,53,30469,1,1,49,130,49,49,49.0,0.0,130,130,130.0,0.0,5874.823591,65.64048705,30469.0,0.0,30469,30469,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,32.82024353,32.82024353,49,130,76.0,46.7653718,2187.0,0,0,0,0,0,0,0,0,1,114.0,49.0,130.0,32,0,0,0,0,0,0,1,49,1,130,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
12203,21,49,1,1,14,0,14,14,14.0,0.0,0,0,0.0,0.0,285714.2857,40816.32653,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,32,32,20408.16327,20408.16327,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,1,14.0,14.0,0.0,32,0,0,0,0,0,0,1,14,1,0,227,227,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
12204,21,230,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,60869.56522,13043.47826,115.0,50.91168825,151,79,230,230.0,0.0,230,230,0,0.0,0.0,0,0,1,0,0,0,64,20,8695.652174,4347.826087,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
12205,53,30602,1,1,51,112,51,51,51.0,0.0,112,112,112.0,0.0,5326.449252,65.35520554,30602.0,0.0,30602,30602,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.67760277,32.67760277,51,112,71.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,107.0,51.0,112.0,20,0,0,0,0,0,0,1,51,1,112,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
12206,443,632889,15,12,904,10968,421,0,60.26666667,123.248568,1602,0,914.0,669.9377176,18758.42367,42.66150936,24341.88462,55359.76861,154245,1,632889,45206.35714,70304.69709,154571,1,478880,43534.54545,73938.36137,161615,48,0,0,0,0,492,392,23.70083854,18.96067083,0,1602,424.0,614.490153,377598.1481,0,0,0,1,0,0,0,0,0,439.7037037,60.26666667,914.0,492,0,0,0,0,0,0,15,904,12,10968,65535,119,6,32,0.0,0.0,0,0,0.0,0.0,0,0,0
12207,21,48,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,291666.6667,41666.66667,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,1,0,0,0,64,0,41666.66667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
12208,53,227,2,2,128,384,64,64,64.0,0.0,192,192,192.0,0.0,2255506.608,17621.14537,75.66666667,89.04680417,175,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,40,40,8810.572687,8810.572687,64,192,115.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,144.0,64.0,192.0,40,0,0,0,0,0,0,2,128,2,384,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
12209,53,31133,4,2,128,180,32,32,32.0,0.0,90,90,90.0,0.0,9893.03954,192.7215495,6226.6,10523.28952,24310,3,24360,8120.0,14020.96855,24310,3,3,3.0,0.0,3,3,0,0,0,0,104,40,128.481033,64.24051649,32,90,48.57142857,28.30110212,800.952381,0,0,0,0,0,0,0,0,0,56.66666667,32.0,90.0,104,0,0,0,0,0,0,4,128,2,180,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,0
12210,22,11584981,22,33,2008,2745,640,0,91.27272727,138.1821372,976,0,83.18181818,217.2857356,410.2725762,4.747526129,214536.6852,592751.2898,2302468,3,9240340,440016.1905,799924.0813,2099897,3,11600000,362028.4063,738751.7737,2302468,4,0,0,0,0,712,1064,1.899010452,2.848515677,0,976,84.875,186.8396554,34909.05682,0,0,0,1,0,0,0,0,1,86.41818182,91.27272727,83.18181818,712,0,0,0,0,0,0,22,2008,33,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,2
12211,21,8901581,9,15,98,188,20,0,10.88888889,8.447550598,34,0,12.53333333,14.54975045,32.12912403,2.696150268,387025.2609,1017212.88,3445776,3,5413716,676714.5,1260968.719,2996858,3,8901446,635817.5714,1257270.369,3445776,3,0,0,0,0,296,488,1.011056351,1.685093918,0,34,11.44,12.39314327,153.59,0,0,0,1,0,0,0,0,1,11.91666667,10.88888889,12.53333333,296,0,0,0,0,0,0,9,98,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,1
12212,80,33908136,5,4,4,0,1,0,0.8,0.447213595,0,0,0.0,0.0,0.117965789,0.265423024,4238517.0,4871093.992,10000000,202333,33900000,8477034.0,3453156.042,10200000,3297300,30600000,10200000.0,566.4912474,10200000,10200000,0,0,0,0,100,128,0.147457236,0.117965789,0,1,0.5,0.527046277,0.277777778,0,0,0,0,1,0,0,0,0,0.555555556,0.8,0.0,100,0,0,0,0,0,0,5,4,4,0,252,1013,3,20,202417.3333,94.83845915,202520,202333,10000000.0,683.9892787,10000000,10000000,0
12213,80,30933455,9,8,868,2778,434,0,96.44444444,191.3760115,1389,0,347.25,642.9820593,117.8659157,0.549566804,1933340.937,4072600.709,10200000,46,30700000,3831377.875,5245537.006,10200000,471,30900000,4413801.857,5404966.867,10200000,955,0,0,0,0,296,264,0.290947132,0.258619672,0,1389,202.5555556,453.5374973,205696.2614,0,0,0,1,0,0,0,0,0,214.4705882,96.44444444,347.25,296,0,0,0,0,0,0,9,868,8,2778,29200,972,2,32,76288.66667,68148.69399,154980,36937,10100000.0,108008.9565,10200000,10000000,0
12214,53,405,2,2,68,158,34,34,34.0,0.0,79,79,79.0,0.0,558024.6914,9876.54321,135.0,192.8289397,356,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,64,64,4938.271605,4938.271605,34,79,52.0,24.64751509,607.5,0,0,0,0,0,0,0,0,1,65.0,34.0,79.0,64,0,0,0,0,0,0,2,68,2,158,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
12215,56617,270,3,1,77,0,46,0,25.66666667,23.45918441,0,0,0.0,0.0,285185.1852,14814.81481,90.0,39.84971769,136,66,270,135.0,94.75230868,202,68,0,0.0,0.0,0,0,1,0,0,0,60,20,11111.11111,3703.703704,0,46,24.6,23.27659769,541.8,0,1,0,0,1,0,0,0,0,30.75,25.66666667,0.0,60,0,0,0,0,0,0,3,77,1,0,123,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
12216,22,13964135,22,32,2008,2745,640,0,91.27272727,138.1821372,976,0,85.78125,220.240592,340.37196,3.867049409,263474.2453,723156.1458,2614573,20,11700000,558965.4762,1017463.18,2665217,316,14000000,450451.4516,905314.5753,2614573,20,0,0,0,0,712,1032,1.575464574,2.291584835,0,976,86.41818182,188.2012015,35419.69226,0,0,0,1,0,0,0,0,1,88.01851852,91.27272727,85.78125,712,0,0,0,0,0,0,22,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,2
12217,21,4,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,3500000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,64,0,500000.0,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
12218,21,4,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,3500000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,64,0,500000.0,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
12219,21,48,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,291666.6667,41666.66667,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,1,0,0,0,64,0,41666.66667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
12220,22,13605760,19,31,2008,2745,640,0,105.6842105,143.7671932,976,0,88.5483871,223.315,349.3373395,3.674914154,277668.5714,726223.1159,2596171,3,11000000,609327.6111,997342.8151,2364909,344,13600000,453522.1333,889135.6929,2596171,3,0,0,0,0,616,1000,1.396467379,2.278446775,0,976,93.19607843,193.9302988,37608.96078,0,0,0,1,0,0,0,0,1,95.06,105.6842105,88.5483871,616,0,0,0,0,0,0,19,2008,31,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,2
12221,49912,268,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0.0,0.0,160447.7612,11194.02985,134.0,188.0904038,267,1,268,134.0,188.0904038,267,1,0,0.0,0.0,0,0,0,0,0,0,60,0,11194.02985,0.0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.33333333,14.33333333,0.0,60,0,0,0,0,0,0,3,43,0,0,62,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,0
12222,53,31103,2,2,72,234,36,36,36.0,0.0,117,117,117.0,0.0,9838.279266,128.6049577,10367.66667,17951.26325,31096,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,40,64.30247886,64.30247886,36,117,68.4,44.36552716,1968.3,0,0,0,0,0,0,0,0,1,85.5,36.0,117.0,64,0,0,0,0,0,0,2,72,2,234,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
12223,53,133,2,2,88,120,44,44,44.0,0.0,60,60,60.0,0.0,1563909.774,30075.18797,44.33333333,70.72717535,126,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,15037.59398,15037.59398,44,60,50.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,63.0,44.0,60.0,40,0,0,0,0,0,0,2,88,2,120,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
12224,21,8973214,9,15,104,188,21,0,11.55555556,9.139353247,34,0,12.53333333,14.54975045,32.54129457,2.674626951,390139.7391,1013786.794,3129257,3,5800750,725093.75,1340908.727,3025071,3,8973081,640934.3571,1251479.236,3129257,3,0,0,0,0,296,488,1.002985107,1.671641844,0,34,11.68,12.54897074,157.4766667,0,0,0,1,0,0,0,0,1,12.16666667,11.55555556,12.53333333,296,0,0,0,0,0,0,9,104,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,1
12225,21,238,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,58823.52941,12605.04202,119.0,45.254834,151,87,238,238.0,0.0,238,238,0,0.0,0.0,0,0,1,0,0,0,64,20,8403.361345,4201.680672,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
12226,43513,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,340,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
12227,21,9042865,9,15,98,188,21,0,10.88888889,8.506533437,34,0,12.53333333,14.54975045,31.62714472,2.65402613,393168.0435,1021644.665,3152627,3,5846413,730801.625,1352556.59,3049152,217,9042826,645916.1429,1261174.442,3152627,3,0,0,0,0,296,488,0.995259799,1.658766331,0,34,11.44,12.40658427,153.9233333,0,0,0,1,0,0,0,0,1,11.91666667,10.88888889,12.53333333,296,0,0,0,0,0,0,9,98,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,1
12228,21,8986856,9,15,107,188,26,0,11.88888889,9.701088141,34,0,12.53333333,14.54975045,32.82571792,2.670566881,390732.8696,1016306.385,3276664,3,6250035,781254.375,1447673.713,3323377,48,8986753,641910.9286,1254721.935,3276664,3,0,0,0,0,296,488,1.00146258,1.669104301,0,34,11.8,12.68857754,161.0,0,0,0,1,0,0,0,0,1,12.29166667,11.88888889,12.53333333,296,0,0,0,0,0,0,9,107,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,1
12229,21,9460637,9,15,116,188,29,0,12.88888889,10.90234429,34,0,12.53333333,14.54975045,32.13314283,2.536827066,411332.0435,1070239.932,3308572,3,6110137,763767.125,1413612.15,3179951,5,9460507,675750.5,1321356.951,3308572,3,0,0,0,0,296,488,0.95131015,1.585516916,0,34,12.16,13.02139265,169.5566667,0,0,0,1,0,0,0,0,1,12.66666667,12.88888889,12.53333333,296,0,0,0,0,0,0,9,116,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,1
12230,8080,996668,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.06017651,6.020058836,199333.6,272390.1145,499589,351,996317,498158.5,2646.700682,500030,496287,996229,498114.5,2581.646858,499940,496289,0,0,0,0,92,60,3.010029418,3.010029418,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,1
12231,32804,65,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,30769.23077,65.0,0.0,65,65,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,15384.61538,15384.61538,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,227,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
12232,42744,148,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,13513.51351,148.0,0.0,148,148,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,6756.756757,6756.756757,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,126,356,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
12233,53,251,2,2,84,228,42,42,42.0,0.0,114,114,114.0,0.0,1243027.888,15936.25498,83.66666667,106.0958686,203,0,0,0.0,0.0,0,0,48,48.0,0.0,48,48,0,0,0,0,40,40,7968.12749,7968.12749,42,114,70.8,39.43602414,1555.2,0,0,0,0,0,0,0,0,1,88.5,42.0,114.0,40,0,0,0,0,0,0,2,84,2,228,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
12234,21,9067075,9,15,107,188,30,0,11.88888889,10.17895432,34,0,12.53333333,14.54975045,32.53529942,2.646939614,394220.6522,1027928.228,3236677,3,5790259,723782.375,1343883.741,3118594,3,9066978,647641.2857,1269416.098,3236677,3,0,0,0,0,296,488,0.992602355,1.654337259,0,34,11.8,12.81275406,164.1666667,0,0,0,1,0,0,0,0,1,12.29166667,11.88888889,12.53333333,296,0,0,0,0,0,0,9,107,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,1
12235,21,48,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,291666.6667,41666.66667,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,1,0,0,0,64,0,41666.66667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
12236,22,12081050,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,393.4260681,4.387035895,232327.8846,627290.2354,2372169,4,10100000,505653.95,897425.082,2432330,335,12100000,389706.1613,778237.4846,2372169,4,0,0,0,0,680,1032,1.738259506,2.648776389,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,2
12237,443,10105866,8,10,772,5746,453,0,96.5,162.0564276,1689,0,574.6,714.9901631,644.9719401,1.781143744,594462.7059,2423816.84,10000000,3,105731,15104.42857,17294.15886,34841,49,10100000,1119290.667,3330365.358,10000000,3,0,0,0,0,172,204,0.791619442,0.989524302,0,1689,343.0526316,573.7240407,329159.2749,0,0,0,1,0,0,0,0,1,362.1111111,96.5,574.6,172,0,0,0,0,0,0,8,772,10,5746,8192,31088,3,20,105731.0,0.0,105731,105731,10000000.0,0.0,10000000,10000000,0
12238,22,76,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,26315.78947,76.0,0.0,76,76,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,13157.89474,13157.89474,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,2
12239,443,28232,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,70.84159819,28232.0,0.0,28232,28232,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,35.42079909,35.42079909,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,328,1023,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
12240,443,59,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,525423.7288,33898.30508,59.0,0.0,59,59,59,59.0,0.0,59,59,0,0.0,0.0,0,0,1,0,0,0,64,0,33898.30508,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,267,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
12241,21,232,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,60344.82759,12931.03448,116.0,79.19595949,172,60,232,232.0,0.0,232,232,0,0.0,0.0,0,0,1,0,0,0,64,20,8620.689655,4310.344828,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
12242,21,273,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,51282.05128,10989.01099,136.5,67.17514421,184,89,273,273.0,0.0,273,273,0,0.0,0.0,0,0,1,0,0,0,64,20,7326.007326,3663.003663,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
12243,443,1682923,3,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3.565225503,336584.6,151753.1692,504281,225724,1457099,728549.5,2079.601043,730020,727079,1457199,728599.5,2129.098518,730105,727094,0,0,0,0,92,60,1.782612752,1.782612752,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,92,0,0,0,0,0,0,3,0,3,0,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,0
12244,443,69986181,47,63,2447,92503,517,0,52.06382979,134.0753202,3381,0,1468.301587,900.9000273,1356.696403,1.571738855,642075.055,2311364.127,10000000,2,65900000,1432167.043,3421259.477,10200000,48,69800000,1126445.806,3037073.49,10200000,2,0,0,0,0,1512,2024,0.671561147,0.900177708,0,3381,855.4054054,981.0771296,962512.3342,0,0,0,1,0,0,0,0,1,863.1818182,52.06382979,1468.301587,1512,0,0,0,0,0,0,47,2447,63,92503,29200,1026,7,32,959853.5,1992794.386,5027628,146088,10000000.0,23528.56147,10000000,9972067,0
12245,21,9097194,9,15,117,188,30,0,13.0,11.13552873,34,0,12.53333333,14.54975045,33.52682157,2.638176123,395530.1739,1036106.443,3431693,3,6547113,818389.125,1517446.061,3474169,49,9097036,649788.2857,1280161.583,3431693,3,0,0,0,0,296,488,0.989316046,1.648860077,0,34,12.2,13.08943594,171.3333333,0,0,0,1,0,0,0,0,1,12.70833333,13.0,12.53333333,296,0,0,0,0,0,0,9,117,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,1
12246,21,8533133,9,15,100,188,23,0,11.11111111,8.823894328,34,0,12.53333333,14.54975045,33.75079235,2.812566029,371005.7826,960652.7181,3012765,3,5731634,716454.25,1322845.586,3058420,232,8533048,609503.4286,1185420.183,3012765,3,0,0,0,0,296,488,1.054712261,1.757853768,0,34,11.52,12.47704559,155.6766667,0,0,0,1,0,0,0,0,1,12.0,11.11111111,12.53333333,296,0,0,0,0,0,0,9,100,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,1
12247,21,7398889,9,15,108,188,25,0,12.0,9.810708435,34,0,12.53333333,14.54975045,40.00600631,3.243730241,321690.8261,836969.4531,2792624,3,5289907,661238.375,1223567.76,2836850,246,7398771,528483.6429,1033351.761,2792624,3,0,0,0,0,296,488,1.21639884,2.027331401,0,34,11.84,12.71704892,161.7233333,0,0,0,1,0,0,0,0,1,12.33333333,12.0,12.53333333,296,0,0,0,0,0,0,9,108,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,1
12248,443,5150190,7,6,305,147,223,0,43.57142857,81.65140771,102,0,24.5,42.01785335,87.76375241,2.52417872,429182.5,1454957.17,5049063,3,5150190,858365.0,2069170.677,5081914,3,68269,13653.8,18302.19874,34028,3,0,0,0,0,152,128,1.359173157,1.165005563,0,223,32.28571429,62.71232068,3932.835165,0,0,0,1,0,0,0,0,0,34.76923077,43.57142857,24.5,152,0,0,0,0,0,0,7,305,6,147,8192,4654,3,20,101124.0,0.0,101124,101124,5049063.0,0.0,5049063,5049063,0
12249,53,61591,2,2,84,450,42,42,42.0,0.0,225,225,225.0,0.0,8670.097904,64.94455359,20530.33333,35553.51826,61584,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,80,64,32.47227679,32.47227679,42,225,115.2,100.233228,10046.7,0,0,0,0,0,0,0,0,1,144.0,42.0,225.0,80,0,0,0,0,0,0,2,84,2,450,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,0
12250,22,52,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,38461.53846,52.0,0.0,52,52,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,19230.76923,19230.76923,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,2
12251,21,258,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,54263.56589,11627.90698,129.0,60.81118318,172,86,258,258.0,0.0,258,258,0,0.0,0.0,0,0,1,0,0,0,64,20,7751.937984,3875.968992,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
12252,53,160,2,2,56,88,28,28,28.0,0.0,44,44,44.0,0.0,900000.0,25000.0,53.33333333,85.44783984,152,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,40,12500.0,12500.0,28,44,34.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,43.0,28.0,44.0,40,0,0,0,0,0,0,2,56,2,88,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
12253,53,1105738,2,2,64,256,32,32,32.0,0.0,128,128,128.0,0.0,289.399478,3.617493475,368579.3333,638353.099,1105686,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,64,64,1.808746737,1.808746737,32,128,70.4,52.58136552,2764.8,0,0,0,0,0,0,0,0,1,88.0,32.0,128.0,64,0,0,0,0,0,0,2,64,2,256,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
